timestamp,machine_id,line,temperature_c,vibration_mm_s,run_hours_since_maintenance,failure_event,temp_baseline_mean,temp_baseline_std,vib_baseline_mean,vib_baseline_std,vibration_zscore,temperature_zscore,vib_roll6h,vib_roll6h_24h_ago,vib_trend_24h_pct,limited_history
2026-01-01 15:00:00,MCH-200,Line A,69.77,0.493,16,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.8909016675368042,-0.09748809240770964,0.5910000000000001,,,False
2026-01-01 16:00:00,MCH-200,Line A,69.53,0.579,17,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.288291744310862,-0.22492233090234554,0.5788333333333333,,,False
2026-01-01 17:00:00,MCH-200,Line A,70.26,0.564,18,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3933981262688753,0.162690144518849,0.5851666666666667,,,False
2026-01-01 18:00:00,MCH-200,Line A,71.14,0.662,19,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.7067030974765216,0.6299490189991881,0.5964999999999999,,,False
2026-01-01 19:00:00,MCH-200,Line A,68.43,0.609,20,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0780789803948354,-0.8089959240027694,0.5861666666666666,,,False
2026-01-01 20:00:00,MCH-200,Line A,66.61,0.591,21,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2042066387444514,-1.775372232587116,0.5830000000000001,,,False
2026-01-01 21:00:00,MCH-200,Line A,68.79,0.692,22,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.49649033356049577,-0.6178445662608119,0.6161666666666666,,,False
2026-01-01 22:00:00,MCH-200,Line A,69.68,0.669,23,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6576534525627821,-0.14527593184319337,0.6311666666666667,,,False
2026-01-01 23:00:00,MCH-200,Line A,68.62,0.543,24,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.540547061010093,-0.708110485194515,0.6276666666666667,,,False
2026-01-02 00:00:00,MCH-200,Line A,70.97,0.666,25,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6786747289543847,0.5396831000654849,0.6283333333333333,,,False
2026-01-02 01:00:00,MCH-200,Line A,70.7,0.584,26,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2532562836581909,0.39631958175901855,0.6241666666666666,,,False
2026-01-02 02:00:00,MCH-200,Line A,68.34,0.615,27,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.03603642761163,-0.8567837634382607,0.6281666666666667,0.5816666666666667,7.99426934097421,False
2026-01-02 03:00:00,MCH-200,Line A,69.67,0.563,28,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4004052183994096,-0.1505856917804727,0.6066666666666667,0.60075,0.984880011097242,False
2026-01-02 04:00:00,MCH-200,Line A,71.0,0.526,29,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.6596676272291748,0.5556123798773153,0.5828333333333333,0.5924,-1.6148998424488052,False
2026-01-02 05:00:00,MCH-200,Line A,69.58,0.504,30,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.8138236541009278,-0.198373531215964,0.5763333333333333,0.6,-3.9444444444444544,False
2026-01-02 06:00:00,MCH-200,Line A,68.36,0.578,31,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2952988364413962,-0.8461642435637096,0.5616666666666666,0.6158333333333333,-8.795669824086607,False
2026-01-02 07:00:00,MCH-200,Line A,71.58,0.671,32,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6436392683017137,0.8635784562393577,0.5761666666666666,0.5995,-3.8921323324993207,False
2026-01-02 08:00:00,MCH-200,Line A,69.11,0.655,33,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.7557527423902612,-0.44793224826796396,0.5828333333333333,0.5846666666666667,-0.3135689851767423,False
2026-01-02 09:00:00,MCH-200,Line A,68.76,0.475,34,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-2.01702932588642,-0.6337738460726422,0.5681666666666666,0.5655,0.4715590922487347,False
2026-01-02 10:00:00,MCH-200,Line A,71.85,0.55,35,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4914974160963537,1.006941974545824,0.5721666666666667,0.5810000000000001,-1.5203671830177896,False
2026-01-02 11:00:00,MCH-200,Line A,68.2,0.608,36,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0850860725253695,-0.9311204025601335,0.5895,0.5623333333333334,4.831061055127446,False
2026-01-02 12:00:00,MCH-200,Line A,69.74,0.529,37,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.6386463508375724,-0.11341737221954007,0.5813333333333334,0.548,6.082725060827249,False
2026-01-02 13:00:00,MCH-200,Line A,69.39,0.602,38,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1271286253085748,-0.29925897002421836,0.5698333333333333,0.5716666666666667,-0.32069970845481405,False
2026-01-02 14:00:00,MCH-200,Line A,68.77,0.635,39,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8958945850009457,-0.6284640861353705,0.5665,0.5993333333333334,-5.478309232480542,False
2026-01-02 15:00:00,MCH-200,Line A,67.83,0.654,40,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.7627598345207954,-1.1275815202393704,0.5963333333333334,0.5910000000000001,0.9024252679074958,False
2026-01-02 16:00:00,MCH-200,Line A,66.69,0.626,41,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.9589584141757536,-1.7328941530889042,0.609,0.5788333333333333,5.211632594298879,False
2026-01-02 17:00:00,MCH-200,Line A,70.77,0.644,42,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8328307558261376,0.4334879013199512,0.6150000000000001,0.5851666666666667,5.098262603246946,False
2026-01-02 18:00:00,MCH-200,Line A,72.57,0.598,43,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1551569938307118,1.3892446900297393,0.6265,0.5964999999999999,5.029337803855831,False
2026-01-02 19:00:00,MCH-200,Line A,68.66,0.593,44,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1901924544833828,-0.6868714454454129,0.625,0.5861666666666666,6.6249644583451905,False
2026-01-02 20:00:00,MCH-200,Line A,69.73,0.549,45,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4985045082268877,-0.11872713215681185,0.6106666666666667,0.5830000000000001,4.7455688965122835,False
2026-01-02 21:00:00,MCH-200,Line A,68.92,0.595,46,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1761782702223145,-0.5488176870762184,0.6008333333333333,0.6161666666666666,-2.488504192588582,False
2026-01-02 22:00:00,MCH-200,Line A,66.69,0.577,47,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3023059285719305,-1.7328941530889042,0.5926666666666667,0.6311666666666667,-6.099815157116447,False
2026-01-02 23:00:00,MCH-200,Line A,70.9,0.613,48,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0500506118726984,0.5025147805045522,0.5875,0.6276666666666667,-6.399362719065324,False
2026-01-03 00:00:00,MCH-200,Line A,69.97,0.684,49,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.5525470706047688,0.008707106337824035,0.6018333333333333,0.6283333333333333,-4.21750663129973,False
2026-01-03 01:00:00,MCH-200,Line A,70.08,0.597,50,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.162164085961246,0.06711446564786643,0.6025,0.6241666666666666,-3.4712950600800987,False
2026-01-03 02:00:00,MCH-200,Line A,68.97,0.664,51,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6926889132154532,-0.5222688873898368,0.6216666666666667,0.6281666666666667,-1.034757230034484,False
2026-01-03 03:00:00,MCH-200,Line A,67.22,0.604,52,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1131144410475065,-1.4514768764132433,0.6231666666666666,0.6066666666666667,2.719780219780213,False
2026-01-03 04:00:00,MCH-200,Line A,69.75,0.631,53,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.9239229535230825,-0.10810761228226075,0.6321666666666667,0.5828333333333333,8.464398055476124,False
2026-01-03 05:00:00,MCH-200,Line A,68.03,0.607,54,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0920931646559038,-1.0213863214938368,0.6311666666666667,0.5763333333333333,9.514170040485844,False
2026-01-03 06:00:00,MCH-200,Line A,68.89,0.707,55,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.39138395160248246,-0.5647469668880487,0.6349999999999999,0.5616666666666666,13.05637982195844,False
2026-01-03 07:00:00,MCH-200,Line A,72.33,0.496,56,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.8698803911452015,1.2618104515351034,0.6181666666666666,0.5761666666666666,7.289557419728094,False
2026-01-03 08:00:00,MCH-200,Line A,68.29,0.608,57,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0850860725253695,-0.8833325631246423,0.6088333333333333,0.5828333333333333,4.460966542750933,False
2026-01-03 09:00:00,MCH-200,Line A,69.81,0.555,58,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4564619554436826,-0.07624905265859988,0.6006666666666667,0.5681666666666666,5.720152537401013,False
2026-01-03 10:00:00,MCH-200,Line A,70.8,0.55,59,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4914974160963537,0.44941718113178164,0.5871666666666666,0.5721666666666667,2.6216137489076434,False
2026-01-03 11:00:00,MCH-200,Line A,71.66,0.555,60,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4564619554436826,0.9060565357375696,0.5785,0.5895,-1.8659881255301116,False
2026-01-03 12:00:00,MCH-200,Line A,69.67,0.685,61,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.5455399784742345,-0.1505856917804727,0.5748333333333334,0.5813333333333334,-1.1181192660550372,False
2026-01-03 13:00:00,MCH-200,Line A,68.71,0.53,62,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.631639258707038,-0.6603226457590313,0.5805000000000001,0.5698333333333333,1.871892366188972,False
2026-01-03 14:00:00,MCH-200,Line A,65.95,0.602,63,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1271286253085748,-2.12581638844737,0.5795,0.5665,2.294792586054724,False
2026-01-03 15:00:00,MCH-200,Line A,69.58,0.569,64,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3583626656162042,-0.198373531215964,0.5818333333333333,0.5963333333333334,-2.4315259921744103,False
2026-01-03 16:00:00,MCH-200,Line A,69.95,0.618,65,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0150151512200274,-0.0019124135367270683,0.5931666666666667,0.609,-2.599890530925001,False
2026-01-03 17:00:00,MCH-200,Line A,71.48,0.581,66,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2742775600497935,0.8104808568665947,0.5975,0.6150000000000001,-2.8455284552845637,False
2026-01-03 18:00:00,MCH-200,Line A,68.55,0.557,67,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.442447771182614,-0.7452788047554553,0.5761666666666666,0.6265,-8.034051609470607,False
2026-01-03 19:00:00,MCH-200,Line A,70.55,0.619,68,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.008008059089493,0.31667318269986644,0.591,0.625,-5.440000000000005,False
2026-01-03 20:00:00,MCH-200,Line A,71.65,0.6,69,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1411428095696434,0.9007467758002978,0.5906666666666666,0.6106666666666667,-3.2751091703056976,False
2026-01-03 21:00:00,MCH-200,Line A,69.9,0.609,70,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.0780789803948354,-0.0284612132231086,0.5973333333333333,0.6008333333333333,-0.5825242718446699,False
2026-01-03 22:00:00,MCH-200,Line A,70.12,0.576,71,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3093130207024646,0.08835350539697617,0.5903333333333333,0.5926666666666667,-0.39370078740158765,False
2026-01-03 23:00:00,MCH-200,Line A,68.68,0.599,72,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1481499017001775,-0.6762519255708542,0.5933333333333334,0.5875,0.9929078014184437,False
2026-01-04 00:00:00,MCH-200,Line A,70.95,0.693,73,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.4894832414299616,0.5290635801909338,0.616,0.6018333333333333,2.3539185821102175,False
2026-01-04 01:00:00,MCH-200,Line A,70.4,0.603,74,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1201215331780408,0.23702678364072183,0.6133333333333333,0.6025,1.798063623789751,False
2026-01-04 02:00:00,MCH-200,Line A,70.61,0.635,75,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8958945850009457,0.3485317423235273,0.6191666666666666,0.6216666666666667,-0.4021447721179717,False
2026-01-04 03:00:00,MCH-200,Line A,69.9,0.561,76,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.4144194026604773,-0.0284612132231086,0.6111666666666667,0.6231666666666666,-1.9256485691361167,False
2026-01-04 04:00:00,MCH-200,Line A,71.34,0.655,77,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.7557527423902612,0.7361442177447218,0.6243333333333333,0.6321666666666667,-1.239124703401006,False
2026-01-04 05:00:00,MCH-200,Line A,68.56,0.5675,78,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3688733038120051,-0.7399690448181759,0.6190833333333333,0.6311666666666667,-1.914444151043042,False
2026-01-04 06:00:00,MCH-200,Line A,68.03,0.48,79,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.9819938652337492,-1.0213863214938368,0.5835833333333333,0.6349999999999999,-8.097112860892372,False
2026-01-04 07:00:00,MCH-200,Line A,67.9,0.605,80,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1061073489169722,-1.0904132006784302,0.5839166666666666,0.6181666666666666,-5.540576974925856,False
2026-01-04 08:00:00,MCH-200,Line A,68.42,0.664,81,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6926889132154532,-0.8143056839400488,0.58875,0.6088333333333333,-3.29865863673693,False
2026-01-04 09:00:00,MCH-200,Line A,69.21,0.591,82,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2042066387444514,-0.3948346488952009,0.59375,0.6006666666666667,-1.1514983351831325,False
2026-01-04 10:00:00,MCH-200,Line A,70.39,0.61,83,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.071071888264301,0.2317170237034425,0.58625,0.5871666666666666,-0.1561169457848253,False
2026-01-04 11:00:00,MCH-200,Line A,70.92,0.625,84,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.9659655063062879,0.5131343003791033,0.5958333333333333,0.5785,2.9962546816479363,False
2026-01-04 12:00:00,MCH-200,Line A,68.96,0.518,85,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.7157243642734488,-0.5275786473271161,0.6021666666666666,0.5748333333333334,4.755001449695541,False
2026-01-04 13:00:00,MCH-200,Line A,69.585,0.666,86,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6786747289543847,-0.1957186512473281,0.6123333333333334,0.5805000000000001,5.483778351995394,False
2026-01-04 14:00:00,MCH-200,Line A,70.21,0.603,87,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1201215331780408,0.13614134483245993,0.6021666666666666,0.5795,3.9114178889847473,False
2026-01-04 15:00:00,MCH-200,Line A,69.83,0.643,88,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8398378479566718,-0.06562953278404879,0.6108333333333333,0.5818333333333333,4.9842452019478705,False
2026-01-04 16:00:00,MCH-200,Line A,69.19,0.569,89,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3583626656162042,-0.40545416876975204,0.604,0.5931666666666667,1.8263557178982717,False
2026-01-04 17:00:00,MCH-200,Line A,68.67,0.593,90,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1901924544833828,-0.6815616855081336,0.5986666666666667,0.5975,0.19525801952579902,False
2026-01-04 18:00:00,MCH-200,Line A,68.36,0.545,91,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.5265328767490247,-0.8461642435637096,0.6031666666666666,0.5761666666666666,4.68614405553949,False
2026-01-04 19:00:00,MCH-200,Line A,68.05,0.571,92,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3443484813551358,-1.0107668016192857,0.5873333333333334,0.591,-0.6204173716863953,False
2026-01-04 20:00:00,MCH-200,Line A,69.36,0.644,93,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8328307558261376,-0.31518824983604876,0.5941666666666666,0.5906666666666666,0.5925507900677301,False
2026-01-04 21:00:00,MCH-200,Line A,69.74,0.589,94,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2182208230055198,-0.11341737221954007,0.5851666666666666,0.5973333333333333,-2.0368303571428563,False
2026-01-04 22:00:00,MCH-200,Line A,68.36,0.595,95,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1761782702223145,-0.8461642435637096,0.5895,0.5903333333333333,-0.14116318464142996,False
2026-01-04 23:00:00,MCH-200,Line A,69.72,0.644,96,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8328307558261376,-0.12403689209409118,0.598,0.5933333333333334,0.7865168539325723,False
2026-01-05 00:00:00,MCH-200,Line A,69.99,0.641,97,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8538520322177403,0.019326626212375138,0.614,0.616,-0.32467532467532495,False
2026-01-05 01:00:00,MCH-200,Line A,69.21,0.581,98,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.2742775600497935,-0.3948346488952009,0.6156666666666667,0.6133333333333333,0.38043478260870806,False
2026-01-05 02:00:00,MCH-200,Line A,70.8,0.637,99,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8818804007398772,0.44941718113178164,0.6145,0.6191666666666666,-0.7537012113055069,False
2026-01-05 03:00:00,MCH-200,Line A,67.98,0.719,100,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.3072988460360718,-1.0479351211802184,0.6361666666666667,0.6111666666666667,4.090537223888722,False
2026-01-05 04:00:00,MCH-200,Line A,68.12,0.538,101,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.5755825216627644,-0.9735984820583455,0.6266666666666666,0.6243333333333333,0.3737319807794926,False
2026-01-05 05:00:00,MCH-200,Line A,70.71,0.606,102,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.099100256786438,0.40162934169629033,0.6203333333333333,0.6190833333333333,0.20191142818683105,False
2026-01-05 06:00:00,MCH-200,Line A,68.52,0.548,103,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.505511600357422,-0.7612080845672857,0.6048333333333332,0.5835833333333333,3.6412965871769036,False
2026-01-05 07:00:00,MCH-200,Line A,68.67,0.621,104,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.9939938748284247,-0.6815616855081336,0.6115,0.5839166666666666,4.7238475809904505,False
2026-01-05 08:00:00,MCH-200,Line A,66.06,0.635,105,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8958945850009457,-2.067409029137328,0.6111666666666666,0.58875,3.8075017692852042,False
2026-01-05 09:00:00,MCH-200,Line A,68.08,0.628,106,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.9449442299146852,-0.9948375218074552,0.596,0.59375,0.37894736842104826,False
2026-01-05 10:00:00,MCH-200,Line A,71.28,0.689,107,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.5175116099520984,0.7042856581210609,0.6211666666666668,0.58625,5.955934612651037,False
2026-01-05 11:00:00,MCH-200,Line A,70.35,0.676,108,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6086038076490425,0.21047798395433273,0.6328333333333334,0.5958333333333333,6.209790209790215,False
2026-01-05 12:00:00,MCH-200,Line A,70.14,0.645,109,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8258236636956034,0.09897302527152728,0.6489999999999999,0.6021666666666666,7.77747024633268,False
2026-01-05 13:00:00,MCH-200,Line A,70.33,0.689,110,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.5175116099520984,0.19985846407978164,0.6603333333333333,0.6123333333333334,7.8388677191072285,False
2026-01-05 14:00:00,MCH-200,Line A,69.05,0.646,111,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8188165715650692,-0.4797908078916248,0.6621666666666667,0.6021666666666666,9.96401882092445,False
2026-01-05 15:00:00,MCH-200,Line A,69.71,0.646,112,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8188165715650692,-0.1293466520313705,0.6651666666666666,0.6108333333333333,8.894952251023176,False
2026-01-05 16:00:00,MCH-200,Line A,69.52,0.692,113,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.49649033356049577,-0.23023209083962484,0.6656666666666666,0.604,10.209713024282557,False
2026-01-05 17:00:00,MCH-200,Line A,69.44,0.577,114,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.3023059285719305,-0.2727101703378368,0.6491666666666667,0.5986666666666667,8.435412026726057,False
2026-01-05 18:00:00,MCH-200,Line A,67.89,0.646,115,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8188165715650692,-1.0957229606157095,0.6493333333333333,0.6031666666666666,7.654048079579999,False
2026-01-05 19:00:00,MCH-200,Line A,71.04,0.599,116,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.1481499017001775,0.576851419626425,0.6343333333333333,0.5873333333333334,8.002270147559578,False
2026-01-05 20:00:00,MCH-200,Line A,66.73,0.631,117,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.9239229535230825,-1.7116551133397944,0.6318333333333334,0.5941666666666666,6.339410939691457,False
2026-01-05 21:00:00,MCH-200,Line A,71.19,0.545,118,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.5265328767490247,0.6564978186855697,0.6149999999999999,0.5851666666666666,5.098262603246927,False
2026-01-05 22:00:00,MCH-200,Line A,67.97,0.579,119,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-1.288291744310862,-1.0532448811174977,0.5961666666666666,0.5895,1.1309018942606612,False
2026-01-05 23:00:00,MCH-200,Line A,69.02,0.642,120,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.8468449400872061,-0.49572008770345527,0.607,0.598,1.5050167224080282,False
2026-01-06 00:00:00,MCH-200,Line A,66.37,0.67,121,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.14271255199319904,-0.6506463604322479,-1.902806471081752,0.6110000000000001,0.614,-0.4885993485341843,False
