timestamp,machine_id,line,temperature_c,vibration_mm_s,run_hours_since_maintenance,failure_event,temp_baseline_mean,temp_baseline_std,vib_baseline_mean,vib_baseline_std,vibration_zscore,temperature_zscore,vib_roll6h,vib_roll6h_24h_ago,vib_trend_24h_pct,limited_history,flag_vib_only,flag_temp_only,flag_runhours_only,vib_component,temp_component,trend_component,maintenance_component,risk_score,risk_level,flag_final,final_status
2026-01-01 10:00:00,MCH-200,Line A,71.58,0.652,11,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.7767740187818638,0.8635784562393577,0.5810000000000001,,,False,False,False,False,0.0,0.10794730702991971,0.0,0.006845052893590542,0.03293179634046316,Low,False,Low
2026-01-01 11:00:00,MCH-200,Line A,70.24,0.526,12,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.6596676272291748,0.1520706246442903,0.5623333333333334,,,False,False,False,False,0.0,0.019008828080536288,0.0,0.0074673304293715,0.006300034858510607,Low,False,Low
2026-01-01 12:00:00,MCH-200,Line A,70.92,0.594,13,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1831853623528488,0.5131343003791033,0.548,,,False,False,False,False,0.0,0.06414178754738792,0.0,0.008089607965152458,0.019889704901428572,Low,False,Low
2026-01-01 13:00:00,MCH-200,Line A,69.84,0.671,14,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.6436392683017137,-0.0603197728467694,0.5716666666666667,,,False,False,False,False,0.0,0.0,0.0,0.008711885500933417,0.0006969508400746733,Low,False,Low
2026-01-01 14:00:00,MCH-200,Line A,67.54,0.61,15,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.071071888264301,-1.281564558420388,0.5993333333333334,,,False,False,False,False,0.0,0.0,0.0,0.009334163036714374,0.0007467330429371499,Low,False,Low
2026-01-01 15:00:00,MCH-200,Line A,69.77,0.493,16,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.890901667536804,-0.0974880924077096,0.5910000000000001,,,False,False,False,False,0.0,0.0,0.0,0.009956440572495333,0.0007965152457996267,Low,False,Low
2026-01-01 16:00:00,MCH-200,Line A,69.53,0.579,17,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.288291744310862,-0.2249223309023455,0.5788333333333333,,,False,False,False,False,0.0,0.0,0.0,0.010578718108276292,0.0008462974486621033,Low,False,Low
2026-01-01 17:00:00,MCH-200,Line A,70.26,0.564,18,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.3933981262688753,0.162690144518849,0.5851666666666667,,,False,False,False,False,0.0,0.020336268064856125,0.0,0.01120099564405725,0.006996960070981418,Low,False,Low
2026-01-01 18:00:00,MCH-200,Line A,71.14,0.662,19,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.7067030974765216,0.6299490189991881,0.5964999999999999,,,False,False,False,False,0.0,0.07874362737489851,0.0,0.011823273179838207,0.02456895006685661,Low,False,Low
2026-01-01 19:00:00,MCH-200,Line A,68.43,0.609,20,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0780789803948354,-0.8089959240027694,0.5861666666666666,,,False,False,False,False,0.0,0.0,0.0,0.012445550715619166,0.0009956440572495332,Low,False,Low
2026-01-01 20:00:00,MCH-200,Line A,66.61,0.591,21,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.2042066387444514,-1.775372232587116,0.5830000000000001,,,False,False,False,False,0.0,0.0,0.0,0.013067828251400125,0.00104542626011201,Low,False,Low
2026-01-01 21:00:00,MCH-200,Line A,68.79,0.692,22,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.4964903335604957,-0.6178445662608119,0.6161666666666666,,,False,False,False,False,0.0,0.0,0.0,0.013690105787181083,0.0010952084629744867,Low,False,Low
2026-01-01 22:00:00,MCH-200,Line A,69.68,0.669,23,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.6576534525627821,-0.1452759318431933,0.6311666666666667,,,False,False,False,False,0.0,0.0,0.0,0.01431238332296204,0.0011449906658369633,Low,False,Low
2026-01-01 23:00:00,MCH-200,Line A,68.62,0.543,24,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.540547061010093,-0.708110485194515,0.6276666666666667,,,False,False,False,False,0.0,0.0,0.0,0.014934660858743,0.00119477286869944,Low,False,Low
2026-01-02 00:00:00,MCH-200,Line A,70.97,0.666,25,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.6786747289543847,0.5396831000654849,0.6283333333333333,,,False,False,False,False,0.0,0.06746038750818562,0.0,0.015556938394523958,0.021482671324017603,Low,False,Low
2026-01-02 01:00:00,MCH-200,Line A,70.7,0.584,26,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.2532562836581909,0.3963195817590185,0.6241666666666666,,,False,False,False,False,0.0,0.04953994771987731,0.0,0.016179215930304917,0.016156321590387587,Low,False,Low
2026-01-02 02:00:00,MCH-200,Line A,68.34,0.615,27,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.03603642761163,-0.8567837634382607,0.6281666666666667,0.5816666666666667,7.99426934097421,False,False,False,False,0.0,0.0,0.0799426934097421,0.016801493466085875,0.01093724268645592,Low,False,Low
2026-01-02 03:00:00,MCH-200,Line A,69.67,0.563,28,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4004052183994096,-0.1505856917804727,0.6066666666666667,0.60075,0.984880011097242,False,False,False,False,0.0,0.0,0.00984880011097242,0.017423771001866834,0.002575757693466037,Low,False,Low
2026-01-02 04:00:00,MCH-200,Line A,71.0,0.526,29,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.6596676272291748,0.5556123798773153,0.5828333333333333,0.5924,-1.6148998424488052,False,False,False,False,0.0,0.06945154748466441,0.0,0.01804604853764779,0.022279148128411145,Low,False,Low
2026-01-02 05:00:00,MCH-200,Line A,69.58,0.504,30,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.813823654100928,-0.198373531215964,0.5763333333333333,0.6,-3.9444444444444544,False,False,False,False,0.0,0.0,0.0,0.018668326073428748,0.0014934660858742998,Low,False,Low
2026-01-02 06:00:00,MCH-200,Line A,68.36,0.578,31,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.2952988364413962,-0.8461642435637096,0.5616666666666666,0.6158333333333333,-8.795669824086607,False,False,False,False,0.0,0.0,0.0,0.019290603609209707,0.0015432482887367766,Low,False,Low
2026-01-02 07:00:00,MCH-200,Line A,71.58,0.671,32,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.6436392683017137,0.8635784562393577,0.5761666666666666,0.5995,-3.8921323324993207,False,False,False,False,0.0,0.10794730702991971,0.0,0.019912881144990666,0.03397722260057517,Low,False,Low
2026-01-02 08:00:00,MCH-200,Line A,69.11,0.655,33,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.7557527423902612,-0.4479322482679639,0.5828333333333333,0.5846666666666667,-0.3135689851767423,False,False,False,False,0.0,0.0,0.0,0.020535158680771624,0.0016428126944617299,Low,False,Low
2026-01-02 09:00:00,MCH-200,Line A,68.76,0.475,34,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-2.01702932588642,-0.6337738460726422,0.5681666666666666,0.5655,0.4715590922487347,False,False,False,False,0.0,0.0,0.004715590922487347,0.021157436216552583,0.002258465808022688,Low,False,Low
2026-01-02 10:00:00,MCH-200,Line A,71.85,0.55,35,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4914974160963537,1.006941974545824,0.5721666666666667,0.5810000000000001,-1.5203671830177896,False,False,False,False,0.0,0.125867746818228,0.0,0.021779713752333542,0.03950270114565508,Low,False,Low
2026-01-02 11:00:00,MCH-200,Line A,68.2,0.608,36,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0850860725253697,-0.9311204025601336,0.5895,0.5623333333333334,4.831061055127446,False,False,False,False,0.0,0.0,0.04831061055127446,0.0224019912881145,0.007589432569202095,Low,False,Low
2026-01-02 12:00:00,MCH-200,Line A,69.74,0.529,37,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.6386463508375724,-0.11341737221954,0.5813333333333334,0.548,6.082725060827249,False,False,False,False,0.0,0.0,0.06082725060827249,0.023024268823895456,0.009141211578904334,Low,False,Low
2026-01-02 13:00:00,MCH-200,Line A,69.39,0.602,38,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1271286253085748,-0.2992589700242183,0.5698333333333333,0.5716666666666667,-0.320699708454814,False,False,False,False,0.0,0.0,0.0,0.023646546359676415,0.0018917237087741133,Low,False,Low
2026-01-02 14:00:00,MCH-200,Line A,68.77,0.635,39,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.8958945850009457,-0.6284640861353705,0.5665,0.5993333333333334,-5.478309232480542,False,False,False,False,0.0,0.0,0.0,0.024268823895457373,0.0019415059116365898,Low,False,Low
2026-01-02 15:00:00,MCH-200,Line A,67.83,0.654,40,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.7627598345207954,-1.1275815202393704,0.5963333333333334,0.5910000000000001,0.9024252679074958,False,False,False,False,0.0,0.0,0.009024252679074958,0.024891101431238332,0.003074198435988061,Low,False,Low
2026-01-02 16:00:00,MCH-200,Line A,66.69,0.626,41,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.9589584141757536,-1.7328941530889042,0.609,0.5788333333333333,5.211632594298879,False,False,False,False,0.0,0.0,0.05211632594298879,0.02551337896701929,0.008295029430520198,Low,False,Low
2026-01-02 17:00:00,MCH-200,Line A,70.77,0.644,42,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.8328307558261376,0.4334879013199512,0.6150000000000001,0.5851666666666667,5.098262603246946,False,False,False,False,0.0,0.0541859876649939,0.05098262603246946,0.02613565650280025,0.024464563943618525,Low,False,Low
2026-01-02 18:00:00,MCH-200,Line A,72.57,0.598,43,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1551569938307118,1.3892446900297393,0.6265,0.5964999999999999,5.029337803855831,False,False,False,False,0.0,0.1736555862537174,0.05029337803855831,0.026757934038581208,0.06027251596382872,Low,False,Low
2026-01-02 19:00:00,MCH-200,Line A,68.66,0.593,44,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1901924544833828,-0.6868714454454129,0.625,0.5861666666666666,6.624964458345191,False,False,False,False,0.0,0.0,0.06624964458345191,0.027380211574362167,0.0101403742759632,Low,False,Low
2026-01-02 20:00:00,MCH-200,Line A,69.73,0.549,45,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4985045082268875,-0.1187271321568118,0.6106666666666667,0.5830000000000001,4.745568896512284,False,False,False,False,0.0,0.0,0.047455688965122846,0.028002489110143122,0.007934881804626192,Low,False,Low
2026-01-02 21:00:00,MCH-200,Line A,68.92,0.595,46,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1761782702223145,-0.5488176870762184,0.6008333333333333,0.6161666666666666,-2.488504192588582,False,False,False,False,0.0,0.0,0.0,0.02862476664592408,0.0022899813316739266,Low,False,Low
2026-01-02 22:00:00,MCH-200,Line A,66.69,0.577,47,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.3023059285719305,-1.7328941530889042,0.5926666666666667,0.6311666666666667,-6.099815157116447,False,False,False,False,0.0,0.0,0.0,0.02924704418170504,0.0023397635345364033,Low,False,Low
2026-01-02 23:00:00,MCH-200,Line A,70.9,0.613,48,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0500506118726984,0.5025147805045522,0.5875,0.6276666666666667,-6.399362719065324,False,False,False,False,0.0,0.06281434756306903,0.0,0.029869321717486,0.02123385000631959,Low,False,Low
2026-01-03 00:00:00,MCH-200,Line A,69.97,0.684,49,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.5525470706047688,0.008707106337824,0.6018333333333333,0.6283333333333333,-4.21750663129973,False,False,False,False,0.0,0.001088388292228,0.0,0.030491599253266957,0.0027658444279297567,Low,False,Low
2026-01-03 01:00:00,MCH-200,Line A,70.08,0.597,50,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.162164085961246,0.0671144656478664,0.6025,0.6241666666666666,-3.4712950600800987,False,False,False,False,0.0,0.0083893082059833,0.0,0.031113876789047916,0.005005902604918823,Low,False,Low
2026-01-03 02:00:00,MCH-200,Line A,68.97,0.664,51,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.6926889132154532,-0.5222688873898368,0.6216666666666667,0.6281666666666667,-1.034757230034484,False,False,False,False,0.0,0.0,0.0,0.031736154324828875,0.00253889234598631,Low,False,Low
2026-01-03 03:00:00,MCH-200,Line A,67.22,0.604,52,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1131144410475065,-1.4514768764132433,0.6231666666666666,0.6066666666666667,2.719780219780213,False,False,False,False,0.0,0.0,0.02719780219780213,0.03235843186060983,0.0058524108125850415,Low,False,Low
2026-01-03 04:00:00,MCH-200,Line A,69.75,0.631,53,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.9239229535230824,-0.1081076122822607,0.6321666666666667,0.5828333333333333,8.464398055476124,False,False,False,False,0.0,0.0,0.08464398055476124,0.03298070939639079,0.012795734418282613,Low,False,Low
2026-01-03 05:00:00,MCH-200,Line A,68.03,0.607,54,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0920931646559038,-1.0213863214938368,0.6311666666666667,0.5763333333333333,9.514170040485844,False,False,False,False,0.0,0.0,0.09514170040485843,0.03360298693217175,0.014105243003156753,Low,False,Low
2026-01-03 06:00:00,MCH-200,Line A,68.89,0.707,55,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.3913839516024824,-0.5647469668880487,0.6349999999999999,0.5616666666666666,13.05637982195844,False,False,False,False,0.0,0.0,0.13056379821958441,0.03422526446795271,0.018405676943786347,Low,False,Low
2026-01-03 07:00:00,MCH-200,Line A,72.33,0.496,56,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.869880391145201,1.2618104515351034,0.6181666666666666,0.5761666666666666,7.289557419728094,False,False,False,False,0.0,0.15772630644188793,0.07289557419728095,0.03484754200373367,0.058853164196538785,Low,False,Low
2026-01-03 08:00:00,MCH-200,Line A,68.29,0.608,57,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0850860725253697,-0.8833325631246423,0.6088333333333333,0.5828333333333333,4.460966542750933,False,False,False,False,0.0,0.0,0.04460966542750933,0.03546981953951462,0.00819074541446229,Low,False,Low
2026-01-03 09:00:00,MCH-200,Line A,69.81,0.555,58,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4564619554436826,-0.0762490526585998,0.6006666666666667,0.5681666666666666,5.720152537401013,False,False,False,False,0.0,0.0,0.05720152537401013,0.03609209707529558,0.009751550810904862,Low,False,Low
2026-01-03 10:00:00,MCH-200,Line A,70.8,0.55,59,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4914974160963537,0.4494171811317816,0.5871666666666666,0.5721666666666667,2.6216137489076434,False,False,False,False,0.0,0.0561771476414727,0.026216137489076433,0.03671437461107654,0.022936230760017103,Low,False,Low
2026-01-03 11:00:00,MCH-200,Line A,71.66,0.555,60,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4564619554436826,0.9060565357375696,0.5785,0.5895,-1.865988125530112,False,False,False,False,0.0,0.1132570669671962,0.0,0.037336652146857496,0.03696405226190746,Low,False,Low
2026-01-03 12:00:00,MCH-200,Line A,69.67,0.685,61,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.5455399784742345,-0.1505856917804727,0.5748333333333334,0.5813333333333334,-1.1181192660550372,False,False,False,False,0.0,0.0,0.0,0.037958929682638455,0.0030367143746110764,Low,False,Low
2026-01-03 13:00:00,MCH-200,Line A,68.71,0.53,62,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.631639258707038,-0.6603226457590313,0.5805000000000001,0.5698333333333333,1.871892366188972,False,False,False,False,0.0,0.0,0.01871892366188972,0.038581207218419414,0.005332767416900319,Low,False,Low
2026-01-03 14:00:00,MCH-200,Line A,65.95,0.602,63,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1271286253085748,-2.12581638844737,0.5795,0.5665,2.294792586054724,False,False,False,False,0.0,0.0,0.02294792586054724,0.03920348475420037,0.0058900298836016985,Low,False,Low
2026-01-03 15:00:00,MCH-200,Line A,69.58,0.569,64,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.3583626656162042,-0.198373531215964,0.5818333333333333,0.5963333333333334,-2.4315259921744103,False,False,False,False,0.0,0.0,0.0,0.03982576228998133,0.0031860609831985067,Low,False,Low
2026-01-03 16:00:00,MCH-200,Line A,69.95,0.618,65,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0150151512200274,-0.001912413536727,0.5931666666666667,0.609,-2.599890530925001,False,False,False,False,0.0,0.0,0.0,0.04044803982576229,0.0032358431860609834,Low,False,Low
2026-01-03 17:00:00,MCH-200,Line A,71.48,0.581,66,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.2742775600497935,0.8104808568665947,0.5975,0.6150000000000001,-2.845528455284564,False,False,False,False,0.0,0.10131010710832433,0.0,0.04107031736154325,0.033678657521420755,Low,False,Low
2026-01-03 18:00:00,MCH-200,Line A,68.55,0.557,67,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.442447771182614,-0.7452788047554553,0.5761666666666666,0.6265,-8.034051609470607,False,False,False,False,0.0,0.0,0.0,0.04169259489732421,0.0033354075917859365,Low,False,Low
2026-01-03 19:00:00,MCH-200,Line A,70.55,0.619,68,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.008008059089493,0.3166731826998664,0.591,0.625,-5.440000000000005,False,False,False,False,0.0,0.0395841478374833,0.0,0.042314872433105166,0.015260434145893403,Low,False,Low
2026-01-03 20:00:00,MCH-200,Line A,71.65,0.6,69,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1411428095696434,0.9007467758002978,0.5906666666666666,0.6106666666666667,-3.2751091703056976,False,False,False,False,0.0,0.11259334697503723,0.0,0.042937149968886125,0.037212976090022054,Low,False,Low
2026-01-03 21:00:00,MCH-200,Line A,69.9,0.609,70,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.0780789803948354,-0.0284612132231086,0.5973333333333333,0.6008333333333333,-0.5825242718446699,False,False,False,False,0.0,0.0,0.0,0.043559427504667084,0.003484754200373367,Low,False,Low
2026-01-03 22:00:00,MCH-200,Line A,70.12,0.576,71,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.3093130207024646,0.0883535053969761,0.5903333333333333,0.5926666666666667,-0.3937007874015876,False,False,False,False,0.0,0.011044188174622013,0.0,0.04418170504044804,0.006847792855622448,Low,False,Low
2026-01-03 23:00:00,MCH-200,Line A,68.68,0.599,72,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1481499017001775,-0.6762519255708542,0.5933333333333334,0.5875,0.9929078014184436,False,False,False,False,0.0,0.0,0.009929078014184436,0.044803982576229,0.004775807967800453,Low,False,Low
2026-01-04 00:00:00,MCH-200,Line A,70.95,0.693,73,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.4894832414299616,0.5290635801909338,0.616,0.6018333333333333,2.353918582110217,False,False,False,False,0.0,0.06613294752386673,0.02353918582110217,0.04542626011200996,0.026298687364653073,Low,False,Low
2026-01-04 01:00:00,MCH-200,Line A,70.4,0.603,74,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1201215331780408,0.2370267836407218,0.6133333333333333,0.6025,1.798063623789751,False,False,False,False,0.0,0.029628347955090225,0.01798063623789751,0.04604853764779091,0.014730063746898042,Low,False,Low
2026-01-04 02:00:00,MCH-200,Line A,70.61,0.635,75,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.8958945850009457,0.3485317423235273,0.6191666666666666,0.6216666666666667,-0.4021447721179717,False,False,False,False,0.0,0.04356646779044091,0.0,0.04667081518357187,0.016803605551818025,Low,False,Low
2026-01-04 03:00:00,MCH-200,Line A,69.9,0.561,76,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.4144194026604773,-0.0284612132231086,0.6111666666666667,0.6231666666666666,-1.9256485691361167,False,False,False,False,0.0,0.0,0.0,0.04729309271935283,0.0037834474175482266,Low,False,Low
2026-01-04 04:00:00,MCH-200,Line A,71.34,0.655,77,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.7557527423902612,0.7361442177447218,0.6243333333333333,0.6321666666666667,-1.239124703401006,False,False,False,False,0.0,0.09201802721809023,0.0,0.04791537025513379,0.031438637785837775,Low,False,Low
2026-01-04 05:00:00,MCH-200,Line A,68.56,0.5675,78,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.3688733038120051,-0.7399690448181759,0.6190833333333333,0.6311666666666667,-1.914444151043042,False,False,False,False,0.0,0.0,0.0,0.04853764779091475,0.0038830118232731797,Low,False,Low
2026-01-04 06:00:00,MCH-200,Line A,68.03,0.48,79,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.9819938652337488,-1.0213863214938368,0.5835833333333333,0.6349999999999999,-8.097112860892372,False,False,False,False,0.0,0.0,0.0,0.049159925326695705,0.003932794026135657,Low,False,Low
2026-01-04 07:00:00,MCH-200,Line A,67.9,0.605,80,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.1061073489169722,-1.0904132006784302,0.5839166666666666,0.6181666666666666,-5.540576974925856,False,False,False,False,0.0,0.0,0.0,0.049782202862476664,0.003982576228998133,Low,False,Low
2026-01-04 08:00:00,MCH-200,Line A,68.42,0.664,81,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.6926889132154532,-0.8143056839400488,0.58875,0.6088333333333333,-3.29865863673693,False,False,False,False,0.0,0.0,0.0,0.05040448039825762,0.0040323584318606095,Low,False,Low
2026-01-04 09:00:00,MCH-200,Line A,69.21,0.591,82,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.2042066387444514,-0.3948346488952009,0.59375,0.6006666666666667,-1.1514983351831325,False,False,False,False,0.0,0.0,0.0,0.05102675793403858,0.004082140634723086,Low,False,Low
2026-01-04 10:00:00,MCH-200,Line A,70.39,0.61,83,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.071071888264301,0.2317170237034425,0.58625,0.5871666666666666,-0.1561169457848253,False,False,False,False,0.0,0.02896462796293031,0.0,0.05164903546981954,0.012821311226464656,Low,False,Low
2026-01-04 11:00:00,MCH-200,Line A,70.92,0.625,84,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-0.965965506306288,0.5131343003791033,0.5958333333333333,0.5785,2.9962546816479363,False,False,False,False,0.0,0.06414178754738792,0.029962546816479363,0.0522713130056005,0.02701974692264194,Low,False,Low
2026-01-04 12:00:00,MCH-200,Line A,68.96,0.518,85,0,69.95360169491525,1.8833243156241504,0.7628554025423729,0.142712551993199,-1.7157243642734488,-0.5275786473271161,0.6021666666666666,0.5748333333333334,4.755001449695541,False,False,False,False,0.0,0.0,0.047550014496955416,0.05289359054138146,0.009937488982945167,Low,False,Low
